ji9	71.39999999999999	r
ji0	70.0	r
jio	18.9	r
jip	45.5	r
jil	25.9	r
ji;	42.0	r
ji/	87.5	r
ji[	56.0	r
ji'	57.4	r
jo;	44.8	r
jo[	70.0	r
jo'	71.39999999999999	r
jp[	52.5	r
jp'	53.9	r
jko	36.4	r
jkp	62.99999999999999	r
jkl	18.9	r
jk;	43.4	r
jk.	70.0	r
jk/	84.0	r
jk[	70.0	r
jk'	57.4	r
jl;	43.4	r
jl/	84.0	r
jl[	91.0	r
jl'	71.39999999999999	r
j,l	105.0	r
j,;	101.5	r
j,.	98.0	r
j,/	94.5	r
j,'	81.89999999999999	r
j./	87.5	r
j.'	115.49999999999999	r
j[0	56.0	r
j[p	52.5	r
j'p	53.9	r
ko;	50.4	r
ko[	84.0	r
ko'	70.0	r
kp[	84.0	r
kp'	70.0	r
kl;	49.0	r
kl/	84.0	r
kl[	105.0	r
kl'	70.0	r
k./	67.89999999999999	r
k.'	98.0	r
k[p	84.0	r
k'p	70.0	r
liy	108.5	r
liu	39.9	r
lih	44.099999999999994	r
lij	25.9	r
lin	32.9	r
lim	39.9	r
lkh	46.9	r
lkj	18.9	r
lkn	32.9	r
lkm	24.5	r
l,j	105.0	r
l,n	78.39999999999999	r
l,m	66.5	r
;8y	94.5	r
;8u	87.5	r
;8h	71.39999999999999	r
;8j	94.5	r
;iy	94.5	r
;iu	65.1	r
;ih	49.0	r
;ij	42.0	r
;in	44.099999999999994	r
;im	49.0	r
;oy	74.89999999999999	r
;ou	67.89999999999999	r
;oi	49.0	r
;oh	51.8	r
;oj	44.8	r
;ok	50.4	r
;on	46.9	r
;om	46.9	r
;kh	51.8	r
;kj	43.4	r
;kn	45.5	r
;km	43.4	r
;ly	112.0	r
;lu	67.89999999999999	r
;li	47.599999999999994	r
;lh	50.4	r
;lj	43.4	r
;lk	49.0	r
;ln	45.5	r
;lm	43.4	r
;l,	101.5	r
;,j	101.5	r
;,n	74.89999999999999	r
;,m	67.89999999999999	r
n9[	125.99999999999999	r
n0[	91.0	r
ni9	108.5	r
ni0	98.0	r
nio	31.499999999999996	r
nip	66.5	r
nil	32.9	r
ni;	44.099999999999994	r
ni/	71.39999999999999	r
ni[	70.0	r
ni'	57.4	r
no;	46.9	r
no[	84.0	r
no'	71.39999999999999	r
np[	84.0	r
np'	71.39999999999999	r
nko	42.0	r
nkp	84.0	r
nkl	32.9	r
nk;	45.5	r
nk.	49.0	r
nk/	67.89999999999999	r
nk[	84.0	r
nk'	57.4	r
nl;	45.5	r
nl/	67.89999999999999	r
nl[	105.0	r
nl'	71.39999999999999	r
n,l	78.39999999999999	r
n,;	74.89999999999999	r
n,.	50.4	r
n,/	67.89999999999999	r
n,'	58.8	r
n./	51.8	r
n.'	99.39999999999999	r
n[0	91.0	r
n[p	84.0	r
n'p	71.39999999999999	r
m9[	125.99999999999999	r
m0[	83.3	r
mi9	108.5	r
mi0	101.5	r
mio	46.9	r
mip	50.4	r
mil	39.9	r
mi;	49.0	r
mi/	71.39999999999999	r
mi[	58.8	r
mi'	56.0	r
mo;	46.9	r
mo[	72.8	r
mo'	70.0	r
mp[	55.3	r
mp'	52.5	r
mko	45.5	r
mkp	66.5	r
mkl	24.5	r
mk;	43.4	r
mk.	42.0	r
mk/	65.1	r
mk[	72.8	r
mk'	56.0	r
ml;	43.4	r
ml/	65.1	r
ml[	93.8	r
ml'	70.0	r
m,l	66.5	r
m,;	67.89999999999999	r
m,.	31.499999999999996	r
m,/	65.1	r
m,'	57.4	r
m./	49.0	r
m.'	98.0	r
m[0	83.3	r
m[p	55.3	r
m'p	52.5	r
,l;	101.5	r
,l/	94.5	r
,l'	94.5	r
,./	67.89999999999999	r
,.'	99.39999999999999	r
.kh	81.89999999999999	r
.kj	70.0	r
.kn	49.0	r
.km	42.0	r
.,j	98.0	r
.,n	50.4	r
.,m	31.499999999999996	r
/iu	105.0	r
/ih	94.5	r
/ij	87.5	r
/in	71.39999999999999	r
/im	71.39999999999999	r
/kh	91.0	r
/kj	84.0	r
/kn	67.89999999999999	r
/km	65.1	r
/lu	101.5	r
/li	87.5	r
/lh	91.0	r
/lj	84.0	r
/lk	84.0	r
/ln	67.89999999999999	r
/lm	65.1	r
/l,	94.5	r
/,j	94.5	r
/,n	67.89999999999999	r
/,m	65.1	r
/.h	105.0	r
/.j	87.5	r
/.k	67.89999999999999	r
/.n	51.8	r
/.m	49.0	r
/.,	67.89999999999999	r
[87	105.0	r
[8y	91.0	r
[8u	70.0	r
[8h	84.0	r
[8j	91.0	r
[97	125.99999999999999	r
[98	105.0	r
[9y	112.0	r
[9u	91.0	r
[9i	108.5	r
[9h	105.0	r
[9j	91.0	r
[9n	125.99999999999999	r
[9m	125.99999999999999	r
[07	91.0	r
[08	70.0	r
[0y	91.0	r
[0u	56.0	r
[0i	77.0	r
[0h	87.5	r
[0j	56.0	r
[0n	91.0	r
[0m	83.3	r
[iy	94.5	r
[iu	56.0	r
[ih	70.0	r
[ij	56.0	r
[in	70.0	r
[im	58.8	r
[o7	115.49999999999999	r
[oy	91.0	r
[ou	70.0	r
[oi	70.0	r
[oh	84.0	r
[oj	70.0	r
[ok	84.0	r
[on	84.0	r
[om	72.8	r
[p7	122.49999999999999	r
[p8	91.0	r
[py	105.0	r
[pu	53.9	r
[pi	52.5	r
[ph	94.5	r
[pj	52.5	r
[pk	84.0	r
[pn	84.0	r
[pm	55.3	r
[kh	84.0	r
[kj	70.0	r
[kn	84.0	r
[km	72.8	r
[ly	125.99999999999999	r
[lu	91.0	r
[li	91.0	r
[lh	105.0	r
[lj	91.0	r
[lk	105.0	r
[ln	105.0	r
[lm	93.8	r
'8y	125.99999999999999	r
'8u	105.0	r
'8h	105.0	r
'8j	112.0	r
'iy	108.5	r
'iu	70.0	r
'ih	70.0	r
'ij	57.4	r
'in	57.4	r
'im	56.0	r
'oy	105.0	r
'ou	84.0	r
'oi	70.0	r
'oh	84.0	r
'oj	71.39999999999999	r
'ok	70.0	r
'on	71.39999999999999	r
'om	70.0	r
'p8	112.0	r
'py	118.99999999999999	r
'pu	67.89999999999999	r
'pi	52.5	r
'ph	94.5	r
'pj	53.9	r
'pk	70.0	r
'pn	71.39999999999999	r
'pm	52.5	r
'kh	70.0	r
'kj	57.4	r
'kn	57.4	r
'km	56.0	r
'ly	125.99999999999999	r
'lu	84.0	r
'li	70.0	r
'lh	84.0	r
'lj	71.39999999999999	r
'lk	70.0	r
'ln	71.39999999999999	r
'lm	70.0	r
'l,	94.5	r
',j	81.89999999999999	r
',n	58.8	r
',m	57.4	r
'.h	125.99999999999999	r
'.j	115.49999999999999	r
'.k	98.0	r
'.n	99.39999999999999	r
'.m	98.0	r
'.,	99.39999999999999	r
43wa	115.49999999999999	l
4ewa	115.49999999999999	l
53wa	112.0	l
5ewa	122.49999999999999	l
5esa	133.0	l
5esz	140.0	l
r3wa	78.39999999999999	l
rewa	44.099999999999994	l
resa	46.199999999999996	l
resz	87.5	l
rdwa	75.6	l
rdsa	75.6	l
rdsz	98.0	l
t3wa	78.39999999999999	l
tewa	47.599999999999994	l
tesa	70.0	l
tesz	105.0	l
tdwa	77.0	l
tdsa	98.0	l
tdsz	112.0	l
tdxa	115.49999999999999	l
tdxz	122.49999999999999	l
aw34	115.49999999999999	l
aw35	112.0	l
aw3r	78.39999999999999	l
aw3t	78.39999999999999	l
aw3f	94.5	l
aw3g	112.0	l
awe4	115.49999999999999	l
awe5	122.49999999999999	l
awer	44.099999999999994	l
awet	47.599999999999994	l
awef	44.099999999999994	l
aweg	47.599999999999994	l
awev	84.0	l
aweb	115.49999999999999	l
awdr	75.6	l
awdt	77.0	l
awdf	46.199999999999996	l
awdg	47.599999999999994	l
awdv	65.1	l
awdb	108.5	l
ase5	133.0	l
aser	46.199999999999996	l
aset	70.0	l
asef	46.199999999999996	l
aseg	47.599999999999994	l
asev	65.1	l
aseb	108.5	l
asdr	75.6	l
asdt	98.0	l
asdf	44.099999999999994	l
asdg	47.599999999999994	l
asdv	44.099999999999994	l
asdb	101.5	l
ascf	78.39999999999999	l
ascg	78.39999999999999	l
ascv	50.4	l
ascb	98.0	l
axdt	115.49999999999999	l
axdf	101.5	l
axdg	101.5	l
axdv	101.5	l
axdb	105.0	l
axcf	101.5	l
axcg	101.5	l
axcv	74.89999999999999	l
axcb	98.0	l
f3wa	94.5	l
fewa	44.099999999999994	l
fesa	46.199999999999996	l
fesz	65.1	l
fdwa	46.199999999999996	l
fdsa	44.099999999999994	l
fdsz	46.199999999999996	l
fdxa	101.5	l
fdxz	98.0	l
fcsa	78.39999999999999	l
fcsz	77.0	l
fcxa	101.5	l
fcxz	98.0	l
g3wa	112.0	l
gewa	47.599999999999994	l
gesa	47.599999999999994	l
gesz	66.5	l
gdwa	47.599999999999994	l
gdsa	47.599999999999994	l
gdsz	47.599999999999994	l
gdxa	101.5	l
gdxz	98.0	l
gcsa	78.39999999999999	l
gcsz	77.0	l
gcxa	101.5	l
gcxz	98.0	l
zse5	140.0	l
zser	87.5	l
zset	105.0	l
zsef	65.1	l
zseg	66.5	l
zsev	84.0	l
zseb	108.5	l
zsdr	98.0	l
zsdt	112.0	l
zsdf	46.199999999999996	l
zsdg	47.599999999999994	l
zsdv	46.199999999999996	l
zsdb	101.5	l
zscf	77.0	l
zscg	77.0	l
zscv	49.0	l
zscb	98.0	l
zxdt	122.49999999999999	l
zxdf	98.0	l
zxdg	98.0	l
zxdv	75.6	l
zxdb	105.0	l
zxcf	98.0	l
zxcg	98.0	l
zxcv	47.599999999999994	l
zxcb	98.0	l
vewa	84.0	l
vesa	65.1	l
vesz	84.0	l
vdwa	65.1	l
vdsa	44.099999999999994	l
vdsz	46.199999999999996	l
vdxa	101.5	l
vdxz	75.6	l
vcsa	50.4	l
vcsz	49.0	l
vcxa	74.89999999999999	l
vcxz	47.599999999999994	l
bewa	115.49999999999999	l
besa	108.5	l
besz	108.5	l
bdwa	108.5	l
bdsa	101.5	l
bdsz	101.5	l
bdxa	105.0	l
bdxz	105.0	l
bcsa	98.0	l
bcsz	98.0	l
bcxa	98.0	l
bcxz	98.0	l
789[	125.99999999999999	r
780[	105.0	r
78p[	122.49999999999999	r
78[0	105.0	r
78[p	122.49999999999999	r
0[87	105.0	r
0[8y	91.0	r
0[8u	70.0	r
0[8h	87.5	r
0[8j	91.0	r
0[iy	98.0	r
0[iu	77.0	r
0[ih	94.5	r
0[ij	77.0	r
0[in	98.0	r
0[im	101.5	r
y89[	112.0	r
y80[	91.0	r
y8p[	105.0	r
y8p'	125.99999999999999	r
y8[0	91.0	r
y8[p	105.0	r
y8'p	125.99999999999999	r
yi9[	112.0	r
yi0[	98.0	r
yio;	94.5	r
yio[	94.5	r
yio'	108.5	r
yip[	105.0	r
yip'	118.99999999999999	r
yil;	112.0	r
yil[	125.99999999999999	r
yil'	125.99999999999999	r
yi[0	98.0	r
yi[p	105.0	r
yi'p	118.99999999999999	r
u89[	105.0	r
u80[	70.0	r
u8p[	91.0	r
u8p'	112.0	r
u8[0	70.0	r
u8[p	91.0	r
u8'p	112.0	r
ui9[	108.5	r
ui0[	77.0	r
uio;	67.89999999999999	r
uio[	70.0	r
uio'	84.0	r
uip[	56.0	r
uip'	70.0	r
uil;	67.89999999999999	r
uil/	105.0	r
uil[	91.0	r
uil'	84.0	r
ui[0	77.0	r
ui[p	56.0	r
ui'p	70.0	r
p[87	122.49999999999999	r
p[8y	105.0	r
p[8u	91.0	r
p[8h	101.5	r
p[8j	98.0	r
p[iy	105.0	r
p[iu	56.0	r
p[ih	94.5	r
p[ij	56.0	r
p[in	84.0	r
p[im	58.8	r
p[kh	94.5	r
p[kj	84.0	r
p[kn	84.0	r
p[km	84.0	r
p'8y	125.99999999999999	r
p'8u	112.0	r
p'8h	115.49999999999999	r
p'8j	112.0	r
p'iy	118.99999999999999	r
p'iu	70.0	r
p'ih	94.5	r
p'ij	57.4	r
p'in	71.39999999999999	r
p'im	56.0	r
p'kh	94.5	r
p'kj	71.39999999999999	r
p'kn	84.0	r
p'km	70.0	r
h89[	105.0	r
h80[	87.5	r
h8p[	101.5	r
h8p'	115.49999999999999	r
h8[0	87.5	r
h8[p	101.5	r
h8'p	115.49999999999999	r
hi9[	108.5	r
hi0[	94.5	r
hio;	51.8	r
hio[	84.0	r
hio'	84.0	r
hip[	94.5	r
hip'	94.5	r
hil;	50.4	r
hil/	94.5	r
hil[	105.0	r
hil'	84.0	r
hi[0	94.5	r
hi[p	94.5	r
hi'p	94.5	r
hko;	51.8	r
hko[	84.0	r
hko'	84.0	r
hkp[	94.5	r
hkp'	94.5	r
hkl;	51.8	r
hkl/	91.0	r
hkl[	105.0	r
hkl'	84.0	r
hk./	105.0	r
hk.'	125.99999999999999	r
hk[p	94.5	r
hk'p	94.5	r
j89[	112.0	r
j80[	91.0	r
j8p[	98.0	r
j8p'	112.0	r
j8[0	91.0	r
j8[p	98.0	r
j8'p	112.0	r
ji9[	108.5	r
ji0[	77.0	r
jio;	49.0	r
jio[	70.0	r
jio'	71.39999999999999	r
jip[	56.0	r
jip'	57.4	r
jil;	47.599999999999994	r
jil/	87.5	r
jil[	91.0	r
jil'	71.39999999999999	r
ji[0	77.0	r
ji[p	56.0	r
ji'p	57.4	r
jko;	50.4	r
jko[	84.0	r
jko'	71.39999999999999	r
jkp[	84.0	r
jkp'	71.39999999999999	r
jkl;	49.0	r
jkl/	84.0	r
jkl[	105.0	r
jkl'	71.39999999999999	r
jk./	87.5	r
jk.'	115.49999999999999	r
jk[p	84.0	r
jk'p	71.39999999999999	r
j,l;	105.0	r
j,l/	105.0	r
j,l'	105.0	r
j,./	98.0	r
j,.'	122.49999999999999	r
;oiy	94.5	r
;oiu	67.89999999999999	r
;oih	51.8	r
;oij	49.0	r
;oin	49.0	r
;oim	51.8	r
;okh	51.8	r
;okj	50.4	r
;okn	50.4	r
;okm	50.4	r
;liy	112.0	r
;liu	67.89999999999999	r
;lih	50.4	r
;lij	47.599999999999994	r
;lin	47.599999999999994	r
;lim	50.4	r
;lkh	51.8	r
;lkj	49.0	r
;lkn	49.0	r
;lkm	49.0	r
;l,j	105.0	r
;l,n	101.5	r
;l,m	101.5	r
ni9[	125.99999999999999	r
ni0[	98.0	r
nio;	49.0	r
nio[	84.0	r
nio'	71.39999999999999	r
nip[	84.0	r
nip'	71.39999999999999	r
nil;	47.599999999999994	r
nil/	87.5	r
nil[	105.0	r
nil'	71.39999999999999	r
ni[0	98.0	r
ni[p	84.0	r
ni'p	71.39999999999999	r
nko;	50.4	r
nko[	84.0	r
nko'	71.39999999999999	r
nkp[	84.0	r
nkp'	84.0	r
nkl;	49.0	r
nkl/	84.0	r
nkl[	105.0	r
nkl'	71.39999999999999	r
nk./	67.89999999999999	r
nk.'	99.39999999999999	r
nk[p	84.0	r
nk'p	84.0	r
n,l;	101.5	r
n,l/	94.5	r
n,l'	94.5	r
n,./	67.89999999999999	r
n,.'	99.39999999999999	r
mi9[	125.99999999999999	r
mi0[	101.5	r
mio;	51.8	r
mio[	72.8	r
mio'	70.0	r
mip[	58.8	r
mip'	56.0	r
mil;	50.4	r
mil/	87.5	r
mil[	93.8	r
mil'	70.0	r
mi[0	101.5	r
mi[p	58.8	r
mi'p	56.0	r
mko;	50.4	r
mko[	84.0	r
mko'	70.0	r
mkp[	84.0	r
mkp'	70.0	r
mkl;	49.0	r
mkl/	84.0	r
mkl[	105.0	r
mkl'	70.0	r
mk./	67.89999999999999	r
mk.'	98.0	r
mk[p	84.0	r
mk'p	70.0	r
m,l;	101.5	r
m,l/	94.5	r
m,l'	94.5	r
m,./	67.89999999999999	r
m,.'	99.39999999999999	r
/liu	105.0	r
/lih	94.5	r
/lij	87.5	r
/lin	87.5	r
/lim	87.5	r
/lkh	91.0	r
/lkj	84.0	r
/lkn	84.0	r
/lkm	84.0	r
/l,j	105.0	r
/l,n	94.5	r
/l,m	94.5	r
/.kh	105.0	r
/.kj	87.5	r
/.kn	67.89999999999999	r
/.km	67.89999999999999	r
/.,j	98.0	r
/.,n	67.89999999999999	r
/.,m	67.89999999999999	r
[987	125.99999999999999	r
[98y	112.0	r
[98u	105.0	r
[98h	105.0	r
[98j	112.0	r
[9iy	112.0	r
[9iu	108.5	r
[9ih	108.5	r
[9ij	108.5	r
[9in	125.99999999999999	r
[9im	125.99999999999999	r
[087	105.0	r
[08y	91.0	r
[08u	70.0	r
[08h	87.5	r
[08j	91.0	r
[0iy	98.0	r
[0iu	77.0	r
[0ih	94.5	r
[0ij	77.0	r
[0in	98.0	r
[0im	101.5	r
[oiy	94.5	r
[oiu	70.0	r
[oih	84.0	r
[oij	70.0	r
[oin	84.0	r
[oim	72.8	r
[okh	84.0	r
[okj	84.0	r
[okn	84.0	r
[okm	84.0	r
[p87	122.49999999999999	r
[p8y	105.0	r
[p8u	91.0	r
[p8h	101.5	r
[p8j	98.0	r
[piy	105.0	r
[piu	56.0	r
[pih	94.5	r
[pij	56.0	r
[pin	84.0	r
[pim	58.8	r
[pkh	94.5	r
[pkj	84.0	r
[pkn	84.0	r
[pkm	84.0	r
[liy	125.99999999999999	r
[liu	91.0	r
[lih	105.0	r
[lij	91.0	r
[lin	105.0	r
[lim	93.8	r
[lkh	105.0	r
[lkj	105.0	r
[lkn	105.0	r
[lkm	105.0	r
'oiy	108.5	r
'oiu	84.0	r
'oih	84.0	r
'oij	71.39999999999999	r
'oin	71.39999999999999	r
'oim	70.0	r
'okh	84.0	r
'okj	71.39999999999999	r
'okn	71.39999999999999	r
'okm	70.0	r
'p8y	125.99999999999999	r
'p8u	112.0	r
'p8h	115.49999999999999	r
'p8j	112.0	r
'piy	118.99999999999999	r
'piu	70.0	r
'pih	94.5	r
'pij	57.4	r
'pin	71.39999999999999	r
'pim	56.0	r
'pkh	94.5	r
'pkj	71.39999999999999	r
'pkn	84.0	r
'pkm	70.0	r
'liy	125.99999999999999	r
'liu	84.0	r
'lih	84.0	r
'lij	71.39999999999999	r
'lin	71.39999999999999	r
'lim	70.0	r
'lkh	84.0	r
'lkj	71.39999999999999	r
'lkn	71.39999999999999	r
'lkm	70.0	r
'l,j	105.0	r
'l,n	94.5	r
'l,m	94.5	r
'.kh	125.99999999999999	r
'.kj	115.49999999999999	r
'.kn	99.39999999999999	r
'.km	98.0	r
'.,j	122.49999999999999	r
'.,n	99.39999999999999	r
'.,m	99.39999999999999	r
