い	1109987
ん	818864
う	810866
し	738199
か	595879
の	577561
た	543285
と	519178
な	431084
に	430371
て	421352
、	416527
く	400680
は	386500
で	377369
。	375137
す	373889
ま	371607
き	363272
が	358292
こ	342057
っ	316484
る	316020
も	281998
ょ	279591
り	269158
ら	252928
お	249233
じ	248565
あ	247840
つ	232162
を	226748
さ	220407
ち	218711
れ	218039
だ	206124
せ	177694
よ	172475
ー	164624
け	163745
そ	152840
え	145255
わ	143872
ど	140433
ゅ	136489
み	127656
（	126483
・	111831
ろ	110271
め	103774
ば	99541
ひ	96847
や	96621
ほ	87358
ね	83514
ゃ	80567
ふ	80543
ご	75299
ぶ	74666
む	54280
げ	53950
ぎ	52260
び	47013
ず	46607
ぜ	39351
へ	36605
べ	35247
ゆ	34350
ぼ	33462
ぐ	33054
ざ	28280
ぱ	26675
ぞ	22973
ぷ	20707
ぽ	16453
ぃ	12915
ぴ	12680
づ	11554
ぬ	8852
ぁ	7029
ぇ	6020
ぺ	5999
ぉ	3015
ヴ	2386
ぅ	600
ぢ	549
