しょう	58474
ます。	49726
した。	41240
じょう	41011
ました	40762
です。	35637
ている	34168
ってい	32922
います	32417
・・・	29061
きょう	27416
ません	25212
とおも	24823
わたし	24204
という	23712
してい	22400
った。	22124
おもい	21348
ります	21257
ちょう	20614
じゅう	19787
いです	19379
＿その	18769
でしょ	18767
きゅう	18427
ありま	18387
ること	18369
しゅう	18269
りょう	17545
ょうか	17452
もいま	17414
ちゅう	17351
＿わた	17035
ていた	16826
＿それ	16300
ですが	15667
ように	15589
ていま	15506
すが、	15237
かった	15183
のです	14949
ょうし	13439
んです	13123
＿この	12915
くださ	12762
ぎょう	12711
なって	12708
ような	12555
ださい	12371
として	12140
ですか	12134
せん。	11961
します	11850
いまし	11743
。。。	11554
じぶん	11459
いって	11407
るので	11253
ょうの	11060
である	11017
れてい	10936
りませ	10858
＿とい	10852
ので、	10809
になっ	10713
のよう	10577
いので	10470
だった	10395
＿ねん	10334
かんが	10309
ゅうし	10274
ないで	10194
って、	10098
いしゃ	9868
らない	9866
んせい	9797
たので	9792
＿こう	9753
ことが	9721
てくだ	9656
うして	9620
んこう	9451
して、	9370
もって	9361
ない。	9360
しょく	9335
りょく	9295
ではな	9269
＿しょ	9259
ないの	9244
はない	9230
るよう	9229
ないと	9213
うです	9183
ょうに	9169
いじょ	9133
でした	9110
＿いち	9090
ところ	9053
てしま	9052
たしは	8990
＿だい	8973
ひょう	8927
りまし	8920
うせい	8879
なりま	8856
から、	8855
＿これ	8805
ますが	8709
なかっ	8653
ある。	8621
いしょ	8563
うする	8549
ことを	8525
のこと	8474
いった	8471
んとう	8449
なった	8395
いた。	8375
うしゃ	8335
ついて	8278
さい。	8278
うほう	8237
んがえ	8188
うしょ	8186
いとお	8145
＿そう	8122
うじょ	8103
のなか	8044
ばあい	8032
にゅう	8000
あった	7982
いよう	7953
うりょ	7946
がある	7839
ったの	7819
＿さん	7747
＿また	7737
のじょ	7648
んしょ	7596
ょうじ	7581
ょうが	7564
できる	7522
ほうが	7518
かって	7467
しまし	7440
いせい	7438
ことは	7435
かいし	7428
いるの	7300
＿とう	7291
いして	7271
んだい	7237
のほう	7220
んしゃ	7193
うこう	7167
うこと	7157
＿にち	7107
いてい	7100
＿どう	7088
なので	7043
ょうを	7005
＿さい	6995
＿こん	6990
いる。	6897
たこと	6848
んして	6830
んしゅ	6776
っこう	6766
＿かい	6757
かんじ	6735
ないか	6721
あなた	6672
こうし	6631
＿いま	6625
＿・・	6595
されて	6591
うかい	6572
ーーー	6568
ょうき	6554
すると	6544
いない	6537
ことで	6514
があり	6503
ことに	6498
になる	6495
がいし	6483
につい	6474
したが	6465
んじょ	6461
いする	6367
するこ	6349
たいし	6342
うかん	6342
になり	6325
ながら	6317
＿かん	6307
まった	6285
はなし	6248
うきょ	6183
ですよ	6178
ょう。	6145
ますよ	6141
のでし	6140
てきに	6121
んする	6083
きまし	6082
んでし	6062
うした	6059
＿せい	6054
おもっ	6045
ゅうに	6027
いとう	6020
された	5966
たが、	5947
＿そし	5934
どうし	5931
＿しん	5921
＿しゅ	5916
ると、	5914
はじめ	5914
しても	5869
ますか	5857
ねがい	5845
きます	5824
っぽん	5816
んきょ	5791
ょうは	5784
つよう	5782
ができ	5767
こうに	5759
には、	5743
もうし	5740
そして	5707
いうこ	5698
んかい	5679
のひと	5679
すよ。	5634
いこう	5619
じゅん	5607
＿じぶ	5604
ぶんの	5587
るもの	5554
んけい	5542
といっ	5524
いでし	5518
じかん	5426
きょく	5421
んかん	5395
ょうで	5377
にっぽ	5365
うにな	5351
おねが	5314
れない	5313
＿ぼく	5305
んたい	5304
おなじ	5288
うがい	5286
のこう	5281
うだい	5278
＿しか	5275
にして	5239
ですね	5231
いただ	5208
だから	5196
てくれ	5180
いさん	5172
おしえ	5169
＿ほん	5166
いたい	5163
はいっ	5159
にかん	5149
れば、	5113
＿なん	5100
ょうと	5096
ければ	5076
よって	5070
だとお	5053
くらい	5044
てきた	5038
いけん	5025
＿なに	5017
のしょ	5012
＿きょ	5005
＿ちょ	4998
ようで	4983
ってき	4983
てきな	4969
もので	4961
ひつよ	4950
＿じょ	4943
うよう	4934
＿かれ	4933
のであ	4908
ないよ	4896
おおき	4894
がいい	4874
＿たい	4872
しゃの	4861
せいか	4851
ってし	4837
しよう	4828
くして	4809
かんし	4805
おもう	4800
はあり	4790
のせい	4790
をして	4784
＿つき	4781
まって	4758
おこな	4742
いこと	4730
つもん	4727
うしん	4711
せいし	4709
んでい	4707
うたい	4706
にたい	4683
っても	4674
しつも	4667
じゃな	4659
るとい	4650
できま	4641
ったら	4641
うしゅ	4637
んざい	4624
るとお	4612
もんだ	4606
ために	4587
こうか	4577
＿せん	4560
こころ	4558
しえて	4552
したら	4546
んは、	4537
ってく	4524
すから	4517
しない	4493
かのじ	4480
きてい	4470
＿けい	4463
すね。	4460
される	4459
いると	4444
しては	4442
＿げん	4441
たしの	4440
または	4423
っしょ	4403
にはい	4401
だろう	4398
ったと	4391
してく	4359
とうし	4324
ようと	4320
のかい	4320
いしま	4315
んげん	4304
＿ただ	4292
しかし	4291
かいと	4286
びょう	4278
ゅうい	4275
なこと	4261
だいじ	4260
ゃない	4255
あって	4253
ょうい	4252
んしん	4250
のは、	4229
そんな	4227
かもし	4209
ならな	4208
せいの	4208
いとい	4206
＿あな	4204
こうの	4195
＿じゅ	4187
さいし	4183
いがい	4176
ようし	4175
んじゅ	4170
らしい	4166
なんで	4146
したの	4142
えてく	4139
もしれ	4123
しまい	4114
できな	4112
いて、	4103
てます	4100
ょうせ	4094
かいの	4087
ていな	4078
こども	4077
しあげ	4069
ょうだ	4065
のでは	4050
くない	4046
かのう	4033
うどう	4027
ょうほ	4024
たら、	4019
のかん	4015
るのは	4010
たとき	4005
＿もう	4004
のとき	4001
＿ひと	4000
そうで	3998
いから	3994
えてい	3991
する。	3990
だいに	3987
のため	3978
＿へい	3976
