ょう	193741
てい	111310
って	105226
しょ	97629
した	95523
ます	93409
です	89811
して	88279
す。	86635
ゅう	85614
ない	85567
た。	84572
った	77838
こう	71094
よう	70440
かい	68987
うし	66010
かん	65755
から	62685
こと	62609
＿（	62155
いま	60911
せい	60409
＿そ	59656
たい	59286
じょ	56947
＿こ	56376
は、	56282
いし	55457
せん	54345
ので	54001
＿と	51907
うに	51084
まし	50773
んで	50743
・・	50074
んの	48679
＿し	48656
いの	48249
んし	48042
＿か	47688
さい	47670
いた	46259
する	46196
しゃ	45740
＿い	45263
しゅ	45113
だい	45103
とう	45016
さん	44272
いる	43421
うか	42892
りま	42737
いで	42513
しん	41956
うの	41717
いち	40872
んが	40704
がい	39844
おも	39821
とい	39732
＿あ	39587
が、	39576
そう	38759
きょ	38438
どう	38395
＿お	38352
いと	37970
いて	37716
ほう	37529
ある	37343
んに	37031
いか	36251
たし	35899
とお	35764
しま	35186
て、	34396
じゅ	34259
けん	33951
ると	33879
んと	33222
でし	33173
いう	33112
＿に	32878
んじ	32855
うが	32113
いっ	31747
いい	31525
てき	31160
いに	31030
のか	30742
＿。	30733
るの	30572
んか	30398
はな	30377
けい	30338
＿ま	30281
んな	30182
にな	29942
その	29905
には	29840
たの	29753
もい	29744
る。	29655
もの	29409
なか	29245
＿じ	28838
ぶん	28786
うで	28489
りょ	28431
＿さ	28287
すが	28178
はい	28173
んだ	27946
ちょ	27814
わた	27454
のこ	27329
とし	27227
で、	27098
らい	27061
では	27032
ねん	26970
うじ	26956
のし	26914
＿き	26774
＿わ	26690
うと	26471
ょく	26414
ませ	26202
＿な	26148
ひと	26126
＿・	26086
あり	26024
かく	25982
んを	25934
うな	25914
くし	25767
あい	25452
＿た	25447
いん	25371
かっ	25298
＿は	25213
いき	25211
この	24941
でき	24269
んは	23955
こん	23762
いが	23737
っと	23706
げん	23677
があ	23640
いな	23529
のは	23497
それ	23280
い。	23235
であ	23035
＿の	22973
にか	22919
うい	22861
いじ	22719
とは	22662
るこ	22624
なっ	22196
いは	21853
され	21824
れて	21819
きに	21630
＿で	21258
にん	21215
なん	20981
のう	20945
すか	20910
でも	20873
なら	20715
うを	20634
ても	20326
にし	20080
うき	20064
ら、	20029
うこ	20004
もう	19926
ぜん	19890
うは	19835
くに	19783
＿だ	19573
てく	19350
きゅ	19343
と、	19339
くな	19020
とき	18995
いさ	18851
れた	18750
たら	18689
くの	18637
じん	18627
れる	18584
しい	18505
なり	18479
んき	18324
てん	18269
しか	18263
とも	18261
に、	18220
ちゅ	18172
いこ	18112
かし	18107
れば	17998
とか	17962
ころ	17746
ほん	17671
＿ち	17657
いを	17653
くだ	17599
とが	17532
をし	17503
にち	17466
かな	17454
とこ	17418
たか	17415
がく	17372
まで	17316
なく	17283
んせ	17245
きな	17238
のじ	17168
し、	17124
きま	17112
つか	16745
＿が	16693
かの	16651
きん	16612
まい	16575
おお	16516
をか	16365
ゆう	16324
えん	16294
＿す	16252
しは	16174
かた	16151
にい	16133
＿ー	16114
とに	16109
もん	16102
り、	16098
にお	16023
＿も	15918
われ	15839
＿ど	15820
＿せ	15813
＿ふ	15798
たり	15713
られ	15670
うり	15662
こく	15613
のと	15613
なる	15562
のな	15545
だん	15486
たが	15427
のよ	15404
はん	15387
あっ	15383
るか	15328
とを	15292
なの	15283
ろう	15265
ん。	15242
つい	15179
。。	15177
んた	15165
うせ	15148
にも	15126
んど	15073
とり	15022
うす	15017
なが	15014
うち	15008
うさ	14965
なに	14955
もっ	14912
んこ	14885
かれ	14877
＿つ	14855
かり	14839
めい	14820
いく	14712
らな	14709
のき	14700
きの	14646
えて	14570
たん	14538
やく	14486
たち	14482
たと	14438
う。	14399
も、	14353
きた	14291
との	14270
をお	14241
うだ	14224
ださ	14162
だけ	14154
もし	14137
っし	14083
くは	14039
わか	14017
また	14000
とな	13985
のお	13966
いけ	13950
にあ	13793
まっ	13761
ぎょ	13748
のい	13738
のあ	13715
てし	13707
＿ひ	13707
たく	13676
ただ	13597
うけ	13423
＿み	13419
＿ほ	13344
れい	13327
のた	13303
しの	13298
んて	13287
これ	13223
＿ね	13220
かに	13148
おい	13102
だっ	13102
すよ	13102
＿け	13060
＿よ	13050
なし	12937
はし	12933
いせ	12880
まえ	12875
ては	12868
ため	12866
んす	12847
につ	12834
など	12831
はあ	12750
ばん	12712
かえ	12618
ざい	12589
れま	12567
のひ	12549
くら	12545
しき	12467
とで	12414
えい	12368
ちが	12344
い、	12318
かわ	12305
によ	12256
んさ	12249
いだ	12249
いす	12247
つの	12133
はじ	12127
ゃく	12122
＿を	12072
をつ	12061
いよ	12029
しな	12026
れは	11979
くを	11967
っく	11945
しつ	11890
っか	11877
あん	11784
＿ご	11765
さま	11764
じぶ	11736
らし	11675
はか	11659
がた	11583
じゃ	11576
てお	11570
のせ	11531
＿、	11528
でい	11519
より	11463
のほ	11450
いわ	11441
ね。	11414
くさ	11355
るよ	11318
がつ	11292
くて	11289
くり	11284
える	11279
でん	11228
っこ	11226
ーー	11112
のが	11066
いも	11035
おと	10960
すと	10937
つき	10932
ちに	10922
たー	10894
んい	10873
のだ	10753
うえ	10739
かか	10730
だと	10707
おし	10670
あた	10659
るい	10657
うた	10651
りか	10648
おり	10648
がし	10628
さく	10616
へん	10606
よ。	10603
にた	10502
とく	10500
のに	10459
せつ	10453
ーと	10426
ばい	10391
うほ	10359
ん、	10274
おく	10235
くと	10193
＿え	10191
もと	10182
＿く	10181
おき	10175
あげ	10155
ちゃ	10151
＿う	10147
がえ	10104
＿や	10091
がっ	10055
たこ	10053
だし	10050
くる	10037
だ。	10035
らん	10026
きが	9979
がお	9964
へい	9953
いえ	9939
ちか	9911
つも	9910
いろ	9849
のま	9840
みん	9829
きか	9811
てる	9792
のも	9760
ーる	9725
しく	9696
がで	9688
にゅ	9682
めん	9661
きて	9639
おう	9625
おん	9590
かけ	9570
をみ	9424
くれ	9423
りの	9412
れん	9408
もあ	9365
をも	9353
おこ	9346
たま	9316
ぼく	9301
ろく	9291
ふく	9271
うも	9251
けっ	9222
んち	9216
くが	9215
まん	9202
いり	9183
ごう	9176
んり	9168
ひょ	9163
んご	9161
はお	9123
つく	9116
いや	9116
つに	9093
もち	9062
はこ	9043
のち	9003
のさ	8941
ぼう	8934
う、	8926
ばあ	8918
く、	8908
ここ	8904
うよ	8891
そん	8883
たは	8873
おか	8871
がな	8869
つう	8854
きる	8797
つよ	8796
いつ	8773
りつ	8761
がか	8745
じつ	8726
ちの	8723
がら	8713
よい	8687
くす	8679
るし	8657
んけ	8645
がわ	8614
てま	8600
りし	8598
どの	8590
くで	8586
にき	8585
みな	8584
らく	8576
けて	8550
なた	8539
ぜろ	8506
きし	8490
っき	8466
つけ	8453
よく	8421
かも	8404
すい	8388
のみ	8385
にと	8368
なじ	8366
ける	8356
まり	8349
よん	8339
れな	8300
っぽ	8281
もな	8269
きで	8261
いれ	8247
あな	8245
めて	8241
じか	8230
はた	8210
せき	8206
んも	8196
うご	8183
みた	8162
かつ	8156
か、	8150
きは	8106
くじ	8104
すの	8066
をい	8044
＿て	8038
ゅー	8037
ば、	8007
はち	7981
きを	7964
こし	7963
くせ	7944
はつ	7941
しあ	7914
わり	7873
てか	7860
そく	7856
くい	7805
めに	7803
てみ	7794
ども	7779
いど	7758
だか	7747
らの	7741
すう	7719
をき	7658
りに	7649
っぱ	7645
すこ	7621
んば	7578
＿ぼ	7560
とと	7545
うん	7431
しに	7430
くか	7419
そこ	7407
をあ	7403
りー	7381
えに	7381
しが	7367
じめ	7363
ゅん	7355
か。	7327
てあ	7309
つし	7305
にす	7298
をと	7268
ーど	7249
＿り	7213
けれ	7208
にこ	7203
をは	7197
はっ	7193
ねが	7177
そし	7160
かが	7149
にっ	7146
ぞう	7114
りあ	7109
ちは	7097
なさ	7031
ごと	7025
うそ	7020
かで	7006
るも	6998
とっ	6986
をう	6978
たっ	6955
けで	6922
うぶ	6908
のけ	6901
＿へ	6874
すね	6863
がき	6858
みて	6807
のり	6777
こな	6773
しろ	6768
うま	6755
ちい	6750
いひ	6748
にじ	6746
はま	6730
ろい	6711
たに	6701
しえ	6691
なこ	6686
あら	6685
かと	6669
うひ	6666
んぶ	6634
き、	6632
んぐ	6596
をた	6580
うて	6559
なお	6558
ぽん	6557
まの	6548
のば	6544
たえ	6540
うど	6539
やっ	6511
しっ	6483
くろ	6482
らは	6480
はや	6469
らっ	6456
をさ	6451
ゅつ	6450
とつ	6442
しを	6411
きい	6360
わい	6353
っち	6342
のす	6323
かる	6317
でか	6305
とめ	6305
ーた	6295
ひん	6291
＿ば	6289
いお	6269
ぞく	6193
にく	6180
くち	6172
ての	6170
らか	6167
るま	6090
おな	6082
るで	6080
んぱ	6058
＿げ	6045
りで	6040
つを	6031
ろん	6017
りが	6015
すき	5996
けど	5995
うお	5994
よっ	5993
はそ	5983
れを	5982
あと	5959
をす	5958
えた	5948
やま	5903
がす	5899
もか	5897
